ENSG00000164172.19	ENSG00000164172	MOCS2	5	-	53095679	53110062	52595679	53610062	0	protein_coding	ENSG00000164172_MOCS2
ENSG00000164181.14	ENSG00000164181	ELOVL7	5	-	60751791	60844273	60251791	61344273	0	protein_coding	ENSG00000164181_ELOVL7
ENSG00000164219.10	ENSG00000164219	PGGT1B	5	-	115204012	115262876	114704012	115762876	0	protein_coding	ENSG00000164219_PGGT1B
ENSG00000164237.9	ENSG00000164237	CMBL	5	-	10275875	10307901	9775875	10807901	0	protein_coding	ENSG00000164237_CMBL
ENSG00000164253.14	ENSG00000164253	WDR41	5	-	77425970	77620610	76925970	78120610	0	protein_coding	ENSG00000164253_WDR41
ENSG00000164300.17	ENSG00000164300	SERINC5	5	-	80111651	80256047	79611651	80756047	0	protein_coding	ENSG00000164300_SERINC5
ENSG00000164342.13	ENSG00000164342	TLR3	4	+	186069154	186088073	185569154	186588073	0	protein_coding	ENSG00000164342_TLR3
ENSG00000164344.16	ENSG00000164344	KLKB1	4	+	186208978	186258471	185708978	186758471	0	protein_coding	ENSG00000164344_KLKB1
ENSG00000164440.15	ENSG00000164440	TXLNB	6	-	139240061	139291997	138740061	139791997	0	protein_coding	ENSG00000164440_TXLNB
ENSG00000164483.17	ENSG00000164483	SAMD3	6	-	130144315	130365424	129644315	130865424	0	protein_coding	ENSG00000164483_SAMD3
ENSG00000164484.11	ENSG00000164484	TMEM200A	6	+	130365733	130443063	129865733	130943063	0	protein_coding	ENSG00000164484_TMEM200A
ENSG00000164512.18	ENSG00000164512	ANKRD55	5	-	56099680	56233329	55599680	56733329	0	protein_coding	ENSG00000164512_ANKRD55
ENSG00000164530.15	ENSG00000164530	PI16	6	+	36948262	36964837	36448262	37464837	0	protein_coding	ENSG00000164530_PI16
ENSG00000164576.12	ENSG00000164576	SAP30L	5	+	154445996	154461053	153945996	154961053	0	protein_coding	ENSG00000164576_SAP30L
ENSG00000164587.13	ENSG00000164587	RPS14	5	-	150442635	150449738	149942635	150949738	0	protein_coding	ENSG00000164587_RPS14
ENSG00000164604.12	ENSG00000164604	GPR85	7	-	113078331	113087777	112578331	113587777	0	protein_coding	ENSG00000164604_GPR85
ENSG00000164620.9	ENSG00000164620	RELL2	5	+	141636949	141641064	141136949	142141064	0	protein_coding	ENSG00000164620_RELL2
ENSG00000164683.18	ENSG00000164683	HEY1	8	-	79762371	79767856	79262371	80267856	0	protein_coding	ENSG00000164683_HEY1
ENSG00000164850.15	ENSG00000164850	GPER1	7	+	1082207	1093815	582207	1593815	0	protein_coding	ENSG00000164850_GPER1
ENSG00000164904.18	ENSG00000164904	ALDH7A1	5	-	126531200	126595361	126031200	127095361	0	protein_coding	ENSG00000164904_ALDH7A1
ENSG00000164916.11	ENSG00000164916	FOXK1	7	+	4682294	4771442	4182294	5271442	0	protein_coding	ENSG00000164916_FOXK1
ENSG00000164924.18	ENSG00000164924	YWHAZ	8	-	100916523	100953387	100416523	101453387	0	protein_coding	ENSG00000164924_YWHAZ
ENSG00000164975.15	ENSG00000164975	SNAPC3	9	+	15422703	15465953	14922703	15965953	0	protein_coding	ENSG00000164975_SNAPC3
ENSG00000165115.15	ENSG00000165115	KIF27	9	-	83834099	83921464	83334099	84421464	0	protein_coding	ENSG00000165115_KIF27
ENSG00000165121.11	ENSG00000165121	AL353743.1	9	+	85805358	85849542	85305358	86349542	0	transcribed_unprocessed_pseudogene	ENSG00000165121_AL353743.1
ENSG00000165140.11	ENSG00000165140	FBP1	9	-	94603133	94640248	94103133	95140248	0	protein_coding	ENSG00000165140_FBP1
ENSG00000165264.11	ENSG00000165264	NDUFB6	9	-	32553001	32573183	32053001	33073183	0	protein_coding	ENSG00000165264_NDUFB6
ENSG00000165271.17	ENSG00000165271	NOL6	9	-	33461353	33473929	32961353	33973929	0	protein_coding	ENSG00000165271_NOL6
ENSG00000165282.14	ENSG00000165282	PIGO	9	-	35088688	35096600	34588688	35596600	0	protein_coding	ENSG00000165282_PIGO
ENSG00000165309.14	ENSG00000165309	ARMC3	10	+	22928023	23038523	22428023	23538523	0	protein_coding	ENSG00000165309_ARMC3
ENSG00000165322.18	ENSG00000165322	ARHGAP12	10	-	31805398	31928875	31305398	32428875	0	protein_coding	ENSG00000165322_ARHGAP12
ENSG00000165392.11	ENSG00000165392	WRN	8	+	31033787	31176138	30533787	31676138	0	protein_coding	ENSG00000165392_WRN
ENSG00000165406.16	ENSG00000165406	MARCHF8	10	-	45454585	45594905	44954585	46094905	0	protein_coding	ENSG00000165406_MARCHF8
ENSG00000165410.15	ENSG00000165410	CFL2	14	-	34709113	34714822	34209113	35214822	0	protein_coding	ENSG00000165410_CFL2
ENSG00000165507.9	ENSG00000165507	DEPP1	10	-	44970981	44978808	44470981	45478808	0	protein_coding	ENSG00000165507_DEPP1
ENSG00000165548.11	ENSG00000165548	TMEM63C	14	+	77116567	77259495	76616567	77759495	0	protein_coding	ENSG00000165548_TMEM63C
ENSG00000165621.8	ENSG00000165621	OXGR1	13	-	96985719	96994729	96485719	97494729	0	protein_coding	ENSG00000165621_OXGR1
ENSG00000165655.17	ENSG00000165655	ZNF503	10	-	75397830	75401763	74897830	75901763	0	protein_coding	ENSG00000165655_ZNF503
ENSG00000165689.17	ENSG00000165689	ENTR1	9	-	136401922	136410613	135901922	136910613	0	protein_coding	ENSG00000165689_ENTR1
ENSG00000165724.6	ENSG00000165724	ZMYND19	9	-	137582081	137590511	137082081	138090511	0	protein_coding	ENSG00000165724_ZMYND19
ENSG00000165732.13	ENSG00000165732	DDX21	10	+	68956169	68985068	68456169	69485068	0	protein_coding	ENSG00000165732_DDX21
ENSG00000165792.17	ENSG00000165792	METTL17	14	+	20989769	20997035	20489769	21497035	0	protein_coding	ENSG00000165792_METTL17
ENSG00000165802.23	ENSG00000165802	NSMF	9	-	137447570	137459333	136947570	137959333	0	protein_coding	ENSG00000165802_NSMF
ENSG00000165810.17	ENSG00000165810	BTNL9	5	+	181040224	181061521	180540224	181561521	0	protein_coding	ENSG00000165810_BTNL9
ENSG00000165898.14	ENSG00000165898	ISCA2	14	+	74493755	74497106	73993755	74997106	0	protein_coding	ENSG00000165898_ISCA2
ENSG00000165934.13	ENSG00000165934	CPSF2	14	+	92121968	92172145	91621968	92672145	0	protein_coding	ENSG00000165934_CPSF2
ENSG00000165943.5	ENSG00000165943	MOAP1	14	-	93182199	93184922	92682199	93684922	0	protein_coding	ENSG00000165943_MOAP1
ENSG00000165959.12	ENSG00000165959	CLMN	14	-	95181940	95319907	94681940	95819907	0	protein_coding	ENSG00000165959_CLMN
ENSG00000166033.13	ENSG00000166033	HTRA1	10	+	122458550	122514907	121958550	123014907	0	protein_coding	ENSG00000166033_HTRA1
ENSG00000166035.11	ENSG00000166035	LIPC	15	+	58410568	58569844	57910568	59069844	0	protein_coding	ENSG00000166035_LIPC
ENSG00000166135.14	ENSG00000166135	HIF1AN	10	+	100529071	100559998	100029071	101059998	0	protein_coding	ENSG00000166135_HIF1AN
ENSG00000166148.4	ENSG00000166148	AVPR1A	12	-	63142759	63151200	62642759	63651200	0	protein_coding	ENSG00000166148_AVPR1A
ENSG00000166165.13	ENSG00000166165	CKB	14	-	103519667	103522832	103019667	104022832	0	protein_coding	ENSG00000166165_CKB
ENSG00000166170.9	ENSG00000166170	BAG5	14	-	103556544	103562830	103056544	104062830	0	protein_coding	ENSG00000166170_BAG5
ENSG00000166228.9	ENSG00000166228	PCBD1	10	-	70882280	70888564	70382280	71388564	0	protein_coding	ENSG00000166228_PCBD1
ENSG00000166275.16	ENSG00000166275	BORCS7	10	+	102854258	102864961	102354258	103364961	0	protein_coding	ENSG00000166275_BORCS7
ENSG00000166295.9	ENSG00000166295	ANAPC16	10	+	72215999	72235860	71715999	72735860	0	protein_coding	ENSG00000166295_ANAPC16
ENSG00000166313.19	ENSG00000166313	APBB1	11	-	6395124	6419413	5895124	6919413	0	protein_coding	ENSG00000166313_APBB1
ENSG00000166341.8	ENSG00000166341	DCHS1	11	-	6621330	6655808	6121330	7155808	0	protein_coding	ENSG00000166341_DCHS1
ENSG00000166349.9	ENSG00000166349	RAG1	11	+	36510708	36593156	36010708	37093156	0	protein_coding	ENSG00000166349_RAG1
ENSG00000166359.11	ENSG00000166359	WDR88	19	+	33132089	33175799	32632089	33675799	0	protein_coding	ENSG00000166359_WDR88
ENSG00000166394.15	ENSG00000166394	CYB5R2	11	-	7665100	7677221	7165100	8177221	0	protein_coding	ENSG00000166394_CYB5R2
ENSG00000166401.15	ENSG00000166401	SERPINB8	18	+	63970028	64019779	63470028	64519779	0	protein_coding	ENSG00000166401_SERPINB8
ENSG00000166405.15	ENSG00000166405	RIC3	11	-	8106056	8169054	7606056	8669054	0	protein_coding	ENSG00000166405_RIC3
ENSG00000166444.19	ENSG00000166444	DENND2B	11	-	8693351	8910950	8193351	9410950	0	protein_coding	ENSG00000166444_DENND2B
ENSG00000166454.10	ENSG00000166454	ATMIN	16	+	81035841	81047350	80535841	81547350	0	protein_coding	ENSG00000166454_ATMIN
ENSG00000166501.14	ENSG00000166501	PRKCB	16	+	23835982	24220611	23335982	24720611	0	protein_coding	ENSG00000166501_PRKCB
ENSG00000166503.9	ENSG00000166503	HDGFL3	15	-	83112738	83207822	82612738	83707822	0	protein_coding	ENSG00000166503_HDGFL3
ENSG00000166523.8	ENSG00000166523	CLEC4E	12	-	8533305	8540904	8033305	9040904	0	protein_coding	ENSG00000166523_CLEC4E
ENSG00000166527.8	ENSG00000166527	CLEC4D	12	+	8509474	8522366	8009474	9022366	0	protein_coding	ENSG00000166527_CLEC4D
ENSG00000166548.16	ENSG00000166548	TK2	16	-	66508003	66552543	66008003	67052543	0	protein_coding	ENSG00000166548_TK2
ENSG00000166664.14	ENSG00000166664	CHRFAM7A	15	-	30360566	30393848	29860566	30893848	0	protein_coding	ENSG00000166664_CHRFAM7A
ENSG00000166689.16	ENSG00000166689	PLEKHA7	11	-	16777297	17014413	16277297	17514413	0	protein_coding	ENSG00000166689_PLEKHA7
ENSG00000166801.15	ENSG00000166801	FAM111A	11	+	59142747	59155039	58642747	59655039	0	protein_coding	ENSG00000166801_FAM111A
ENSG00000166821.9	ENSG00000166821	PEX11A	15	-	89677764	89690782	89177764	90190782	0	protein_coding	ENSG00000166821_PEX11A
ENSG00000166822.13	ENSG00000166822	TMEM170A	16	-	75443054	75465496	74943054	75965496	0	protein_coding	ENSG00000166822_TMEM170A
ENSG00000166823.5	ENSG00000166823	MESP1	15	-	89748661	89751309	89248661	90251309	0	protein_coding	ENSG00000166823_MESP1
ENSG00000166845.15	ENSG00000166845	C18orf54	18	+	54357905	54385218	53857905	54885218	0	protein_coding	ENSG00000166845_C18orf54
ENSG00000166900.17	ENSG00000166900	STX3	11	+	59713455	59805882	59213455	60305882	0	protein_coding	ENSG00000166900_STX3
ENSG00000166927.13	ENSG00000166927	MS4A7	11	+	60378484	60395951	59878484	60895951	0	protein_coding	ENSG00000166927_MS4A7
ENSG00000166928.11	ENSG00000166928	MS4A14	11	+	60378529	60417756	59878529	60917756	0	protein_coding	ENSG00000166928_MS4A14
ENSG00000166938.13	ENSG00000166938	DIS3L	15	+	66293216	66333898	65793216	66833898	0	protein_coding	ENSG00000166938_DIS3L
ENSG00000166946.14	ENSG00000166946	CCNDBP1	15	+	43185117	43197177	42685117	43697177	0	protein_coding	ENSG00000166946_CCNDBP1
ENSG00000166965.12	ENSG00000166965	RCCD1	15	+	90954869	90963125	90454869	91463125	0	protein_coding	ENSG00000166965_RCCD1
ENSG00000167037.18	ENSG00000167037	SGSM1	22	+	24806168	24927578	24306168	25427578	0	protein_coding	ENSG00000167037_SGSM1
ENSG00000167065.13	ENSG00000167065	DUSP18	22	-	30652051	30667889	30152051	31167889	0	protein_coding	ENSG00000167065_DUSP18
ENSG00000167094.16	ENSG00000167094	TTC16	9	+	127716078	127731590	127216078	128231590	0	protein_coding	ENSG00000167094_TTC16
ENSG00000167107.12	ENSG00000167107	ACSF2	17	+	50426157	50474845	49926157	50974845	0	protein_coding	ENSG00000167107_ACSF2
ENSG00000167118.11	ENSG00000167118	URM1	9	+	128371360	128392016	127871360	128892016	0	protein_coding	ENSG00000167118_URM1
ENSG00000167281.19	ENSG00000167281	RBFOX3	17	-	79089345	79516147	78589345	80016147	0	protein_coding	ENSG00000167281_RBFOX3
ENSG00000167291.16	ENSG00000167291	TBC1D16	17	-	79932343	80035871	79432343	80535871	0	protein_coding	ENSG00000167291_TBC1D16
ENSG00000167306.20	ENSG00000167306	MYO5B	18	-	49822789	50195146	49322789	50695146	0	protein_coding	ENSG00000167306_MYO5B
ENSG00000167333.13	ENSG00000167333	TRIM68	11	-	4598672	4608230	4098672	5108230	0	protein_coding	ENSG00000167333_TRIM68
ENSG00000167363.14	ENSG00000167363	FN3K	17	+	82735614	82751196	82235614	83251196	0	protein_coding	ENSG00000167363_FN3K
ENSG00000167371.21	ENSG00000167371	PRRT2	16	+	29811381	29815892	29311381	30315892	0	protein_coding	ENSG00000167371_PRRT2
ENSG00000167377.18	ENSG00000167377	ZNF23	16	-	71447597	71463094	70947597	71963094	0	protein_coding	ENSG00000167377_ZNF23
ENSG00000167384.10	ENSG00000167384	ZNF180	19	-	44474428	44500523	43974428	45000523	0	protein_coding	ENSG00000167384_ZNF180
ENSG00000167468.17	ENSG00000167468	GPX4	19	+	1103925	1106791	603925	1606791	0	protein_coding	ENSG00000167468_GPX4
ENSG00000167549.18	ENSG00000167549	CORO6	17	-	29614756	29622906	29114756	30122906	0	protein_coding	ENSG00000167549_CORO6
ENSG00000167600.14	ENSG00000167600	CYP2S1	19	+	41193209	41207539	40693209	41707539	0	protein_coding	ENSG00000167600_CYP2S1
ENSG00000167613.16	ENSG00000167613	LAIR1	19	-	54351384	54370557	53851384	54870557	0	protein_coding	ENSG00000167613_LAIR1
ENSG00000167618.10	ENSG00000167618	LAIR2	19	+	54497878	54510687	53997878	55010687	0	protein_coding	ENSG00000167618_LAIR2
ENSG00000167637.18	ENSG00000167637	ZNF283	19	+	43827320	43852017	43327320	44352017	0	protein_coding	ENSG00000167637_ZNF283
ENSG00000167641.11	ENSG00000167641	PPP1R14A	19	-	38251237	38256531	37751237	38756531	0	protein_coding	ENSG00000167641_PPP1R14A
ENSG00000167653.5	ENSG00000167653	PSCA	8	+	142670307	142682725	142170307	143182725	0	protein_coding	ENSG00000167653_PSCA
ENSG00000167695.15	ENSG00000167695	TLCD3A	17	+	732411	742968	232411	1242968	0	protein_coding	ENSG00000167695_TLCD3A
ENSG00000167702.12	ENSG00000167702	KIFC2	8	+	144466042	144474202	143966042	144974202	0	protein_coding	ENSG00000167702_KIFC2
ENSG00000167716.18	ENSG00000167716	WDR81	17	+	1716522	1738599	1216522	2238599	0	protein_coding	ENSG00000167716_WDR81
ENSG00000167723.15	ENSG00000167723	TRPV3	17	-	3510502	3557811	3010502	4057811	0	protein_coding	ENSG00000167723_TRPV3
ENSG00000167767.14	ENSG00000167767	KRT80	12	-	52168996	52192013	51668996	52692013	0	protein_coding	ENSG00000167767_KRT80
ENSG00000167770.11	ENSG00000167770	OTUB1	11	+	63985852	64001811	63485852	64501811	0	protein_coding	ENSG00000167770_OTUB1
ENSG00000167779.9	ENSG00000167779	IGFBP6	12	+	53097435	53102345	52597435	53602345	0	protein_coding	ENSG00000167779_IGFBP6
ENSG00000167780.12	ENSG00000167780	SOAT2	12	+	53103485	53124535	52603485	53624535	0	protein_coding	ENSG00000167780_SOAT2
ENSG00000167785.9	ENSG00000167785	ZNF558	19	-	8806170	8832313	8306170	9332313	0	protein_coding	ENSG00000167785_ZNF558
ENSG00000167799.10	ENSG00000167799	NUDT8	11	-	67627938	67629936	67127938	68129936	0	protein_coding	ENSG00000167799_NUDT8
ENSG00000167842.16	ENSG00000167842	MIS12	17	+	5486284	5490814	4986284	5990814	0	protein_coding	ENSG00000167842_MIS12
ENSG00000167850.4	ENSG00000167850	CD300C	17	-	74541073	74546114	74041073	75046114	0	protein_coding	ENSG00000167850_CD300C
ENSG00000167881.15	ENSG00000167881	SRP68	17	-	76038775	76072516	75538775	76572516	0	protein_coding	ENSG00000167881_SRP68
ENSG00000167895.15	ENSG00000167895	TMC8	17	+	78130769	78142968	77630769	78642968	0	protein_coding	ENSG00000167895_TMC8
ENSG00000167972.14	ENSG00000167972	ABCA3	16	-	2275881	2340745	1775881	2840745	0	protein_coding	ENSG00000167972_ABCA3
ENSG00000167981.7	ENSG00000167981	ZNF597	16	-	3432414	3443503	2932414	3943503	0	protein_coding	ENSG00000167981_ZNF597
ENSG00000168005.9	ENSG00000168005	SPINDOC	11	+	63813455	63827716	63313455	64327716	0	protein_coding	ENSG00000168005_SPINDOC
ENSG00000168056.16	ENSG00000168056	LTBP3	11	-	65538805	65558929	65038805	66058929	0	protein_coding	ENSG00000168056_LTBP3
ENSG00000168070.12	ENSG00000168070	MAJIN	11	-	64937517	64972107	64437517	65472107	0	protein_coding	ENSG00000168070_MAJIN
ENSG00000168079.17	ENSG00000168079	SCARA5	8	-	27869883	27992672	27369883	28492672	0	protein_coding	ENSG00000168079_SCARA5
ENSG00000168096.15	ENSG00000168096	ANKS3	16	-	4696510	4734377	4196510	5234377	0	protein_coding	ENSG00000168096_ANKS3
ENSG00000168234.13	ENSG00000168234	TTC39C	18	+	23992772	24135610	23492772	24635610	0	protein_coding	ENSG00000168234_TTC39C
ENSG00000168275.16	ENSG00000168275	COA6	1	+	234373455	234385080	233873455	234885080	0	protein_coding	ENSG00000168275_COA6
ENSG00000168397.17	ENSG00000168397	ATG4B	2	+	241637212	241673857	241137212	242173857	0	protein_coding	ENSG00000168397_ATG4B
ENSG00000168404.13	ENSG00000168404	MLKL	16	-	74671855	74700959	74171855	75200959	0	protein_coding	ENSG00000168404_MLKL
ENSG00000168427.9	ENSG00000168427	KLHL30	2	+	238138667	238152947	237638667	238652947	0	protein_coding	ENSG00000168427_KLHL30
ENSG00000168528.12	ENSG00000168528	SERINC2	1	+	31409564	31434680	30909564	31934680	0	protein_coding	ENSG00000168528_SERINC2
ENSG00000168646.13	ENSG00000168646	AXIN2	17	-	65528563	65561647	65028563	66061647	0	protein_coding	ENSG00000168646_AXIN2
ENSG00000168672.4	ENSG00000168672	LRATD2	8	-	126552443	126558477	126052443	127058477	0	protein_coding	ENSG00000168672_LRATD2
ENSG00000168685.15	ENSG00000168685	IL7R	5	+	35852694	35879603	35352694	36379603	0	protein_coding	ENSG00000168685_IL7R
ENSG00000168778.12	ENSG00000168778	TCTN2	12	+	123671112	123708399	123171112	124208399	0	protein_coding	ENSG00000168778_TCTN2
ENSG00000168792.5	ENSG00000168792	ABHD15	17	-	29560547	29567036	29060547	30067036	0	protein_coding	ENSG00000168792_ABHD15
ENSG00000168826.16	ENSG00000168826	ZBTB49	4	+	4290250	4321786	3790250	4821786	0	protein_coding	ENSG00000168826_ZBTB49
ENSG00000168899.5	ENSG00000168899	VAMP5	2	+	85584430	85593406	85084430	86093406	0	protein_coding	ENSG00000168899_VAMP5
ENSG00000169122.11	ENSG00000169122	FAM110B	8	+	57994508	58204279	57494508	58704279	0	protein_coding	ENSG00000169122_FAM110B
ENSG00000169129.15	ENSG00000169129	AFAP1L2	10	-	114294824	114404755	113794824	114904755	0	protein_coding	ENSG00000169129_AFAP1L2
ENSG00000169131.13	ENSG00000169131	ZNF354A	5	-	178711512	178730658	178211512	179230658	0	protein_coding	ENSG00000169131_ZNF354A
ENSG00000169136.11	ENSG00000169136	ATF5	19	+	49928701	49933935	49428701	50433935	0	protein_coding	ENSG00000169136_ATF5
ENSG00000169224.13	ENSG00000169224	GCSAML	1	+	247507057	247577690	247007057	248077690	0	protein_coding	ENSG00000169224_GCSAML
ENSG00000169231.13	ENSG00000169231	THBS3	1	-	155195588	155209050	154695588	155709050	0	protein_coding	ENSG00000169231_THBS3
ENSG00000169246.16	ENSG00000169246	NPIPB3	16	-	21402237	21448566	20902237	21948566	0	protein_coding	ENSG00000169246_NPIPB3
ENSG00000169314.15	ENSG00000169314	C22orf15	22	+	23762989	23765863	23262989	24265863	0	protein_coding	ENSG00000169314_C22orf15
ENSG00000169398.19	ENSG00000169398	PTK2	8	-	140657900	141002215	140157900	141502215	0	protein_coding	ENSG00000169398_PTK2
ENSG00000169413.3	ENSG00000169413	RNASE6	14	+	20781267	20782467	20281267	21282467	0	protein_coding	ENSG00000169413_RNASE6
ENSG00000169504.15	ENSG00000169504	CLIC4	1	+	24745381	24844321	24245381	25344321	0	protein_coding	ENSG00000169504_CLIC4
ENSG00000169570.10	ENSG00000169570	DTWD2	5	-	118836074	118988546	118336074	119488546	0	protein_coding	ENSG00000169570_DTWD2
ENSG00000169583.13	ENSG00000169583	CLIC3	9	-	136994608	136996567	136494608	137496567	0	protein_coding	ENSG00000169583_CLIC3
ENSG00000169592.15	ENSG00000169592	INO80E	16	+	29995714	30005793	29495714	30505793	0	protein_coding	ENSG00000169592_INO80E
ENSG00000169826.8	ENSG00000169826	CSGALNACT2	10	+	43138444	43185302	42638444	43685302	0	protein_coding	ENSG00000169826_CSGALNACT2
ENSG00000169885.10	ENSG00000169885	CALML6	1	+	1915107	1917296	1415107	2417296	0	protein_coding	ENSG00000169885_CALML6
ENSG00000169925.17	ENSG00000169925	BRD3	9	-	134030305	134068534	133530305	134568534	0	protein_coding	ENSG00000169925_BRD3
ENSG00000170006.12	ENSG00000170006	TMEM154	4	-	152618628	152680011	152118628	153180011	0	protein_coding	ENSG00000170006_TMEM154
ENSG00000170049.9	ENSG00000170049	KCNAB3	17	-	7921859	7929802	7421859	8429802	0	protein_coding	ENSG00000170049_KCNAB3
ENSG00000170074.19	ENSG00000170074	FAM153A	5	-	177707981	177783397	177207981	178283397	0	protein_coding	ENSG00000170074_FAM153A
ENSG00000170100.13	ENSG00000170100	ZNF778	16	+	89217702	89237071	88717702	89737071	0	protein_coding	ENSG00000170100_ZNF778
ENSG00000170122.5	ENSG00000170122	FOXD4	9	-	116231	118203	0	618203	0	protein_coding	ENSG00000170122_FOXD4
ENSG00000170242.19	ENSG00000170242	USP47	11	+	11841422	11961887	11341422	12461887	0	protein_coding	ENSG00000170242_USP47
ENSG00000170260.9	ENSG00000170260	ZNF212	7	+	149239650	149255606	148739650	149755606	0	protein_coding	ENSG00000170260_ZNF212
ENSG00000170275.15	ENSG00000170275	CRTAP	3	+	33114013	33147773	32614013	33647773	0	protein_coding	ENSG00000170275_CRTAP
ENSG00000170293.9	ENSG00000170293	CMTM8	3	+	32238678	32370321	31738678	32870321	0	protein_coding	ENSG00000170293_CMTM8
ENSG00000170364.12	ENSG00000170364	SETMAR	3	+	4303303	4317567	3803303	4817567	0	protein_coding	ENSG00000170364_SETMAR
ENSG00000170439.7	ENSG00000170439	METTL7B	12	+	55681677	55684611	55181677	56184611	0	protein_coding	ENSG00000170439_METTL7B
ENSG00000170464.10	ENSG00000170464	DNAJC18	5	-	139408588	139444490	138908588	139944490	0	protein_coding	ENSG00000170464_DNAJC18
ENSG00000170542.6	ENSG00000170542	SERPINB9	6	-	2887270	2903308	2387270	3403308	0	protein_coding	ENSG00000170542_SERPINB9
ENSG00000170624.13	ENSG00000170624	SGCD	5	+	155870343	156767788	155370343	157267788	0	protein_coding	ENSG00000170624_SGCD
ENSG00000170629.14	ENSG00000170629	DPY19L2P2	7	-	103175133	103280409	102675133	103780409	0	transcribed_unprocessed_pseudogene	ENSG00000170629_DPY19L2P2
ENSG00000170667.14	ENSG00000170667	RASA4B	7	-	102482445	102517780	101982445	103017780	0	protein_coding	ENSG00000170667_RASA4B
ENSG00000170689.10	ENSG00000170689	HOXB9	17	-	48621156	48626357	48121156	49126357	0	protein_coding	ENSG00000170689_HOXB9
ENSG00000170819.5	ENSG00000170819	BFSP2	3	+	133400055	133475222	132900055	133975222	0	protein_coding	ENSG00000170819_BFSP2
ENSG00000170846.17	ENSG00000170846	AC093323.1	4	+	6663395	6676755	6163395	7176755	0	protein_coding	ENSG00000170846_AC093323.1
ENSG00000170854.18	ENSG00000170854	RIOX2	3	-	97941818	97972456	97441818	98472456	0	protein_coding	ENSG00000170854_RIOX2
ENSG00000170891.11	ENSG00000170891	CYTL1	4	-	5014586	5019457	4514586	5519457	0	protein_coding	ENSG00000170891_CYTL1
ENSG00000170903.11	ENSG00000170903	MSANTD4	11	-	105995623	106022402	105495623	106522402	0	protein_coding	ENSG00000170903_MSANTD4
ENSG00000170906.16	ENSG00000170906	NDUFA3	19	+	54102727	54109257	53602727	54609257	0	protein_coding	ENSG00000170906_NDUFA3
ENSG00000170915.9	ENSG00000170915	PAQR8	6	+	52361420	52407777	51861420	52907777	0	protein_coding	ENSG00000170915_PAQR8
ENSG00000170954.11	ENSG00000170954	ZNF415	19	-	53107879	53133076	52607879	53633076	0	protein_coding	ENSG00000170954_ZNF415
ENSG00000170955.10	ENSG00000170955	CAVIN3	11	-	6318946	6320531	5818946	6820531	0	protein_coding	ENSG00000170955_CAVIN3
ENSG00000171084.15	ENSG00000171084	FAM86JP	3	+	125916619	125930024	125416619	126430024	0	transcribed_unprocessed_pseudogene	ENSG00000171084_FAM86JP
ENSG00000171115.4	ENSG00000171115	GIMAP8	7	+	150450629	150479393	149950629	150979393	0	protein_coding	ENSG00000171115_GIMAP8
ENSG00000171160.18	ENSG00000171160	MORN4	10	-	97614553	97633499	97114553	98133499	0	protein_coding	ENSG00000171160_MORN4
ENSG00000171169.9	ENSG00000171169	NAIF1	9	-	128061233	128068205	127561233	128568205	0	protein_coding	ENSG00000171169_NAIF1
ENSG00000171219.9	ENSG00000171219	CDC42BPG	11	-	64823052	64844652	64323052	65344652	0	protein_coding	ENSG00000171219_CDC42BPG
ENSG00000171224.9	ENSG00000171224	FAM241B	10	+	69630246	69633596	69130246	70133596	0	protein_coding	ENSG00000171224_FAM241B
ENSG00000171236.10	ENSG00000171236	LRG1	19	-	4536402	4540035	4036402	5040035	0	protein_coding	ENSG00000171236_LRG1
ENSG00000171310.11	ENSG00000171310	CHST11	12	+	104455294	104762014	103955294	105262014	0	protein_coding	ENSG00000171310_CHST11
ENSG00000171314.9	ENSG00000171314	PGAM1	10	+	97426190	97433444	96926190	97933444	0	protein_coding	ENSG00000171314_PGAM1
ENSG00000171357.6	ENSG00000171357	LURAP1	1	+	46203333	46221256	45703333	46721256	0	protein_coding	ENSG00000171357_LURAP1
ENSG00000171385.9	ENSG00000171385	KCND3	1	-	111770662	111989154	111270662	112489154	0	protein_coding	ENSG00000171385_KCND3
ENSG00000171456.20	ENSG00000171456	ASXL1	20	+	32358329	32439319	31858329	32939319	0	protein_coding	ENSG00000171456_ASXL1
ENSG00000171469.11	ENSG00000171469	ZNF561	19	-	9604680	9621235	9104680	10121235	0	protein_coding	ENSG00000171469_ZNF561
ENSG00000171476.22	ENSG00000171476	HOPX	4	-	56647988	56681898	56147988	57181898	0	protein_coding	ENSG00000171476_HOPX
ENSG00000171492.14	ENSG00000171492	LRRC8D	1	+	89821013	89936611	89321013	90436611	0	protein_coding	ENSG00000171492_LRRC8D
ENSG00000171517.6	ENSG00000171517	LPAR3	1	-	84811602	84893205	84311602	85393205	0	protein_coding	ENSG00000171517_LPAR3
ENSG00000171522.6	ENSG00000171522	PTGER4	5	+	40679914	40693735	40179914	41193735	0	protein_coding	ENSG00000171522_PTGER4
ENSG00000171595.14	ENSG00000171595	DNAI2	17	+	74274233	74314884	73774233	74814884	0	protein_coding	ENSG00000171595_DNAI2
ENSG00000171621.14	ENSG00000171621	SPSB1	1	+	9292893	9369532	8792893	9869532	0	protein_coding	ENSG00000171621_SPSB1
ENSG00000171643.14	ENSG00000171643	S100Z	5	+	76850000	76921650	76350000	77421650	0	protein_coding	ENSG00000171643_S100Z
