NUP133	1	229576007	229644088
C1orf145	1	228391207	228401365
GABRA6	5	160974069	161129599
AK7	14	96858448	96955764
RAP1GDS1	4	99182535	99365012
SMG5	1	156219015	156252616
FAM153B	5	175487692	175559261
RP11-382A20.3	15	83781490	83876770
ERGIC2	12	29490285	29534122
TAP2	6	32789610	32806557
FRG1	4	190861943	190884359
PARP10	8	145051321	145086940
ZDHHC3	3	44956749	45017677
LILRB2	19	54777675	54785039
OLFM4	13	53602894	53626192
RASGEF1C	5	179527791	179636153
OR2T29	1	248721845	248722792
SPESP1	15	69110560	69239150
FAM84B	8	127564687	127570638
MIA2	14	39699435	39722843
EYA3	1	28296855	28415207
ARPC2	2	219081817	219119079
VPREB3	22	24094930	24096655
CPNE6	14	24540046	24547309
XKR3	22	17264302	17302589
SHF	15	45459412	45493373
OR10S1	11	123847368	123848488
KPNA5	6	117002350	117063029
CPEB4	5	173315283	173388979
CD59	11	33719807	33757991
MSS51	10	75183337	75193319
EPHA2	1	16450832	16482582
C16orf54	16	29753784	29757327
PCDH12	5	141323150	141349306
ARL5B	10	18948334	18970568
RND3	2	151324709	151395525
HTR1E	6	87647024	87726401
LDB1	10	103867317	103880210
RPS15A	16	18792617	18801705
SAXO1	9	18927656	19049352
SP2	17	45973516	46006323
HTR1B	6	78171470	78173490
NEB	2	152341850	152591001
TCF12	15	57210821	57591479
PLIN4	19	4502192	4518477
ULBP2	6	150263136	150270371
C15orf62	15	41062278	41064647
HIST1H2AH	6	27114908	27115294
PSMC3	11	47440320	47448024
AC110771.1	4	187111913	187112626
LEFTY1	1	226073982	226099082
SPECC1L-ADORA2A	22	24666866	24838324
PRH1	12	10977559	11324143
RNF180	5	63461671	63668696
GNG5	1	84964008	84972248
ISLR	15	74466012	74469213
MAPK8IP3	16	1756184	1820318
EMC10	19	50979657	50994127
ZNF646	16	31085743	31095517
C8orf58	8	22457114	22461663
IL15	4	142557752	142655140
LTBP1	2	33172039	33624576
USP17L11	4	9217131	9219082
CNTN6	3	1134260	1445901
PLAT	8	42032751	42065242
MOV10	1	113215763	113243368
CEP89	19	33366831	33462897
CEBPB	20	48807271	48809226
NT5E	6	86159302	86205509
CH507-9B2.1	21	45642880	45660887
KDM4D	11	94706845	94732682
RNF11	1	51701943	51739127
SRRM1	1	24958207	24999758
SCG5	15	32933877	32989299
SMO	7	128828713	128853386
ANXA8L1	10	47157983	47174093
C19orf25	19	1461142	1479555
ESM1	5	54273692	54318499
CYFIP1	15	22892005	23006016
ELN	7	73442119	73484237
PHLDA2	11	2949503	2950685
MEMO1	2	32090129	32236299
ING1	13	111365083	111375686
TNKS2	10	93558069	93625033
ZNF511-PRAP1	10	135122914	135166033
E2F7	12	77415027	77459360
TJP3	19	3708107	3750811
DMBT1	10	124320181	124403252
VENTX	10	135050908	135055433
ST6GALNAC5	1	77333126	77531396
KRTAP13-3	21	31797583	31798286
STRA8	7	134916731	134943244
GPR137B	1	236305805	236385165
CLDND1	3	98216756	98241910
IMPG2	3	100941390	101039404
MRPL45	17	36452989	36479101
RP11-544M22.13	1	160967747	161008752
OR2A12	7	143792141	143793186
C1RL	12	7242183	7261869
DLGAP4	20	34894258	35157040
RP11-307N16.6	13	24553839	24895169
HIST1H4B	6	26027124	26027480
ZNF610	19	52839498	52871031
APBA1	9	72042446	72287222
SST	3	187386694	187388187
PDZD3	11	119056166	119060932
CRADD	12	94071151	94288616
DGUOK	2	74153953	74186088
PXDNL	8	52232138	52722005
TRIO	5	14143811	14532237
C16orf62	16	19566562	19718115
KLK6	19	51461887	51472929
PAPOLB	7	4897364	4901625
OGFOD2	12	123459127	123464590
C3orf52	3	111805182	111849851
KRTAP23-1	21	31720717	31720927
GNL2	1	38032417	38061536
TMEM14C	6	10723148	10731362
TIMM22	17	900357	906911
AC025263.3	12	70195449	70249143
ACSF2	17	48503519	48552206
GTF2A1	14	81641796	81687721
MYO1C	17	1367392	1396106
PPAN-P2RY11	19	10216899	10225456
THYN1	11	134118173	134123264
PPP1R1A	12	54969171	54982443
UBE2I	16	1358881	1377019
RBM48	7	92158087	92167319
PFKFB2	1	207207711	207254369
RPL19	17	37356536	37360980
MAP7D1	1	36621180	36646450
SCARB2	4	77079886	77155689
GUCA2A	1	42628362	42630389
RHBDF1	16	108058	126354
PRPSAP1	17	74305567	74380602
ZG16B	16	2880170	2889586
HEG1	3	124684554	124774802
DNAJC21	5	34929698	34959069
RRNAD1	1	156698234	156706752
RASSF9	12	86194475	86230348
C7orf50	7	1036622	1177896
CSTF1	20	54967427	54981425
AL589739.1	1	2258581	2259042
RP11-196G11.1	16	31094760	31106277
GET4	7	916189	936073
PRKAR1A	17	66507921	66547460
CFHR3	1	196743925	196764536
MUC16	19	8959520	9092018
ACOX2	3	58490863	58523046
MVB12B	9	129089128	129269320
MTCH2	11	47638867	47664175
C8A	1	57320479	57383894
GADD45GIP1	19	13063933	13068050
POGZ	1	151375200	151431941
TRIP4	15	64679947	64747502
ELFN1	7	1727755	1787590
TTC6	14	38065052	38510647
DDAH1	1	85784164	86044046
SVOPL	7	138279030	138386097
MSANTD2	11	124636394	124670569
ITLN2	1	160914815	160924589
CX3CL1	16	57406370	57418960
MBTD1	17	49254786	49337524
CAPN5	11	76777979	76837201
PYDC2	3	191178952	191179245
SOX17	8	55370495	55373448
ATF7IP2	16	10420291	10577495
SEH1L	18	12947132	12987535
COQ8A	1	227085237	227175246
PPIP5K1	15	43825660	43882451
PAX5	9	36833272	37034182
HFE2	1	145398250	145417545
ENPEP	4	111286889	111486441
DHX38	16	72127461	72146811
RTTN	18	67670267	67873181
STMND1	6	17102489	17131603
VCAM1	1	101185298	101204601
PRAMEF3	1	13328196	13331692
PKP4	2	159313476	159539391
ENGASE	17	77071021	77084681
MAT2B	5	162930120	162946342
NMS	2	101086944	101099742
HAS3	16	69139467	69152622
ASAP1	8	131064350	131455906
TLL2	10	98124363	98273675
PHB2	12	7074490	7079988
SIGLEC14	19	52145806	52150054
NQO1	16	69740899	69760854
FAM185A	7	102389418	102449672
NWD1	19	16830787	16928774
POMT2	14	77741299	77787227
GALNT3	2	166604101	166651192
NSUN4	1	46805849	46830824
TREML4	6	41196062	41206620
ZNF467	7	149461271	149470568
MMP21	10	127455022	127464390
CCDC158	4	77234150	77343021
CPA3	3	148583043	148614983
SLC25A25	9	130830480	130871524
OR52H1	11	5565791	5566753
CLPTM1L	5	1317859	1345214
OR14J1	6	29274467	29275432
TACSTD2	1	59041095	59043445
IFNAR2	21	34602206	34637980
PHGDH	1	120202421	120286838
NXPH4	12	57610578	57620232
KIF6	6	39297766	39693181
AEN	15	89164527	89175513
DUSP15	20	30435440	30458550
ACAD10	12	112123860	112194911
APITD1-CORT	1	10490159	10512210
KLHL17	1	895967	901095
SELENBP1	1	151336778	151345209
RP11-173A6.4	1	244893677	244894264
RACGAP1	12	50370706	50426919
PURG	8	30853318	30891231
MRPL20	1	1337288	1342693
IRAK2	3	10206549	10285427
OR2L2	1	248201570	248202508
UGT2B17	4	69402902	69434245
LAX1	1	203734304	203745361
ISG20L2	1	156691683	156698591
NR1D2	3	23986751	24022109
LSM4	19	18417040	18434084
APOBEC3B	22	39378352	39388809
THEG	19	361747	376670
TUBA4B	2	220117965	220136910
APBA3	19	3750817	3761697
HEBP2	6	138724668	138743334
ADAT2	6	143743969	143771810
CTD-2568A17.1	19	51279398	51296399
TRIML1	4	189060573	189068897
AC006014.1	7	74999908	75005425
OPA3	19	46030685	46105470
CBSL	21	44473301	44496472
SURF4	9	136228325	136243037
ARPC3	12	110872630	110888227
PAPOLA	14	96967770	97033448
WDR26	1	224572845	224624735
CHRD	3	184097861	184108524
RCAN1	21	35885440	35987441
CYP46A1	14	100150641	100193638
ZNF639	3	179040779	179056371
VPS26B	11	134094539	134117686
TVP23C	17	15405578	15466909
NUP85	17	73201754	73231853
TCP1	6	160199530	160210781
AC135178.1	17	8261731	8263538
YJEFN3	19	19639670	19648390
AGA	4	178351924	178363657
APELA	4	165798156	165820117
DCDC2C	2	3751182	3895001
BRAF	7	140419127	140624564
COMMD5	8	146066427	146079121
PLA2G4A	1	186798085	186958113
TRIM6-TRIM34	11	5617955	5665628
GNGT1	7	93220885	93540577
HADH	4	108910870	108956331
CELA3B	1	22303514	22325135
LRR1	14	50065415	50081390
RRAGA	9	19049393	19050981
AP3M2	8	42010464	42029191
SUGCT	7	40174576	40900362
ACTR10	14	58666798	58702354
OR4M1	14	20248401	20249516
LMX1A	1	165171104	165325952
APIP	11	34874641	34938046
RP11-211G3.2	3	187461474	187463816
FKBP7	2	179328391	179343327
MFSD3	8	145734457	145736596
UGT2B4	4	70345883	70391732
RPIA	2	88991162	89050452
SEPT11	4	77870856	77961537
PCP4L1	1	161228517	161255240
GP1BB	22	19710468	19712294
TRPC4AP	20	33590207	33680674
FLT3	13	28577411	28674729
LINC00493	20	18547991	18550207
CCDC61	19	46498719	46524576
SIKE1	1	115312100	115323306
SIAH2	3	150458914	150481264
EXOSC5	19	41892279	41903384
THAP4	2	242523820	242576864
AMZ1	7	2719156	2815134
SFRP2	4	154701744	154710272
KRT38	17	39592698	39597173
ANKH	5	14704913	14871887
C3orf84	3	49215065	49229291
TSHZ3	19	31765851	31840453
STAR	8	38001167	38008783
MND1	4	154265801	154336270
PRDM9	5	23443695	23528706
PRKACG	9	71627445	71629029
KRTAP3-2	17	39155445	39156146
MUTYH	1	45794835	45806142
TPRN	9	140086069	140098645
HPD	12	122277433	122301502
ZNF699	19	9404951	9420514
DCAF17	2	172290727	172341562
CCNG1	5	162864575	162873157
EYA4	6	133561736	133853258
CTD-2501B8.1	17	61562184	61599209
COLGALT2	1	183898988	184006863
CBS	21	44473301	44497053
PCP4	21	41239243	41301322
C16orf74	16	85723690	85784735
SCAMP3	1	155225770	155232221
SAMD4B	19	39833036	39876350
YARS	1	33240838	33283754
NACC1	19	13228917	13251955
XPO5	6	43490068	43543812
C20orf141	20	2795633	2796479
CYP2C8	10	96796529	96829254
LYRM4	6	5102827	5261172
POSTN	13	38136720	38172981
IL17RB	3	53880607	53899827
ZNF658	9	40760700	40836415
C12orf29	12	88427623	88443937
TBX18	6	85397069	85474237
MT2A	16	56642111	56643409
C6orf120	6	170102286	170104952
GOLGA8I	15	23255242	23268823
NADK2	5	36192694	36242381
FTCD	21	47556176	47575481
FOXB2	9	79634571	79635869
DCAF13	8	104426942	104455681
ZNF432	19	52534632	52598991
SCYL2	12	100660918	100735502
COL19A1	6	70576463	70919679
SPINK5	5	147405246	147516852
HSBP1L1	18	77724561	77730822
TATDN1	8	125500726	125551699
CEACAM20	19	45005729	45033811
FAM214B	9	35104109	35116338
EIF2B1	12	124104953	124118313
CREBL2	12	12764761	12798042
MACC1	7	20174278	20257027
AL583828.1	6	13469513	13486415
AGBL4	1	48998527	50489585
ACER1	19	6306153	6333640
NPEPPS	17	45600308	45700642
HIST1H2BI	6	26273204	26273584
OR2T1	1	248569296	248570405
SLC10A2	13	103696348	103719196
CD70	19	6583194	6604114
OR2V1	5	180551357	180552304
ICAM4	19	10397643	10399198
WBP11	12	14937513	14956474
PDK2	17	48172101	48189516
OSBPL1A	18	21742008	21977844
TFF3	21	43731777	43735761
SNX24	5	122179134	122365049
SGTA	19	2754712	2783369
RBM28	7	127937738	127983962
DR1	1	93811445	93835055
RAB5A	3	19988571	20026667
EHD4	15	42188137	42264776
CD1A	1	158223927	158228059
GPR108	19	6729925	6737614
RNF32	7	156432975	156469824
GLRA3	4	175558065	175750465
C19orf48	19	51300961	51308186
C11orf63	11	122753236	122830506
SZT2	1	43855553	43919918
PCK2	14	24563262	24579807
MTCL1	18	8705659	8832776
HOXA9	7	27202054	27214799
MED23	6	131895106	131949369
IL7	8	79587978	79717758
BARD1	2	215590370	215674435
MTRNR2L5	10	57359063	57359801
MACF1	1	39546988	39952849
TNFAIP8L1	19	4639530	4655580
CNBD2	20	34542486	34618622
ZNF600	19	53267448	53290044
DPCR1	6	30902300	30921998
DNAJC12	10	69556423	69597924
WNT7A	3	13857755	13921618
AC090673.2	12	66291518	66317967
ZC3HAV1L	7	138710452	138720775
FIGLA	2	71004442	71017775
MS4A13	11	60282886	60310194
SERPINE2	2	224839829	224904036
SMARCA5	4	144434616	144478639
ARL1	12	101786898	101801598
LIPG	18	47087069	47125552
ALG8	11	77811982	77850706
ANKRD23	2	97490263	97523671
CCNC	6	99990256	100016849
PRSS42	3	46871032	46875585
NKTR	3	42642106	42690233
B9D1	17	19240867	19281495
SPINT1	15	41136216	41150405
HP	16	72088491	72094954
FKBP14	7	30050203	30066300
GP1BA	17	4835592	4838325
CLIC4	1	25071848	25170815
SLC27A3	1	153746830	153752633
N4BP2L1	13	32974860	33002448
ACAD11	3	132276982	132379567
LIG3	17	33307513	33336762
PEX10	1	2335403	2345236
SETBP1	18	42260138	42648475
MYF5	12	81110691	81113452
PSMG2	18	12658042	12725739
ENHO	9	34521038	34523039
TTC3	21	38445526	38575413
SLC29A1	6	44187242	44201888
CAMKK1	17	3763609	3798185
PPP1R1C	2	182818968	182996125
TSC1	9	135766735	135820020
ZAR1	4	48492269	48496406
CDK18	1	205473723	205501921
RCN1	11	31833939	32127301
SNRNP40	1	31732415	31769629
KIAA0232	4	6783102	6885897
AOC2	17	40996617	41002724
ESR2	14	64550950	64804830
LYN	8	56792372	56926727
RP11-447L10.1	3	195975101	196045093
SEC22C	3	42589461	42642572
MAPK8	10	49514682	49647403
DTNBP1	6	15523032	15663289
PIGO	9	35088685	35096598
CSDC2	22	41956767	41973745
CLDN25	11	113650469	113651222
PARP14	3	122399465	122449687
GYG1	3	148709128	148745455
USP50	15	50792759	50838905
IFITM5	11	298200	299526
SLC7A6	16	68298419	68335726
MT3	16	56622986	56625000
FAM83C	20	33873534	33880204
MMP25	16	3096682	3110727
MAL2	8	120177273	120257913
NPAS4	11	66188475	66194178
SMARCA4	19	11071677	11176071
EPB42	15	43398423	43513481
LENG1	19	54658899	54663620
MC1R	16	89978527	89987385
AP3B1	5	77296349	77590579
NANOS1	10	120789228	120793244
SOCS3	17	76352859	76356158
AKT1S1	19	50372290	50381716
CREBBP	16	3775055	3930727
CYP2U1	4	108852525	108874613
SH2D2A	1	156776035	156786654
OR2G3	1	247768888	247769817
PPP2R3A	3	135684515	135866733
ZNF79	9	130186653	130207651
RP11-886H22.1	18	47322163	47363993
GMFB	14	54941202	54955914
SP9	2	175199674	175203220
WBSCR17	7	70597155	71178585
EIF4H	7	73588575	73611431
IQSEC1	3	12938719	13114617
EFHD2	1	15736391	15756839
TPD52L2	20	62496581	62522898
FOXD4L4	9	70426623	70429731
CHRM1	11	62676151	62689279
AC027309.1	5	172036245	172036436
IFIT3	10	91087651	91100728
ANTXR2	4	80822303	81046608
AL161645.2	10	135341026	135342661
RP11-215A19.2	4	187347700	187476482
GLCCI1	7	8008425	8133902
BNIP3	10	133779959	133795517
AKT2	19	40736224	40791443
SOHLH1	9	138585253	138591374
CCDC17	1	46085716	46089729
PTH2R	2	209224438	209719227
AMTN	4	71384257	71398459
PHF1	6	33378176	33384230
TRMT10C	3	101280706	101285290
RFC3	13	34392186	34540695
UBC	12	125396150	125401914
GAP43	3	115342171	115440337
KIF17	1	20990507	21044510
RFTN2	2	198432948	198540769
ISX	22	35462129	35483380
AC073657.1	15	42073346	42076229
C8orf37	8	96257147	96281429
POLR2K	8	101162812	101166230
AC037459.4	8	22446787	22459597
AC004817.1	14	71683031	71683462
MOBP	3	39508689	39570970
CETN1	18	580357	582114
COQ10B	2	198318147	198340032
RBMS1	2	161128662	161350305
VAMP8	2	85788685	85809154
FAM86B1	8	12039605	12051642
POLR3C	1	145592605	145611025
HNRNPL	19	39327028	39342987
HOXC12	12	54348618	54352740
RRAD	16	66955582	66959547
KLHL23	2	170550998	170633499
KIAA0753	17	6481468	6544247
ANKRD13D	11	67056018	67069956
TRIM38	6	25963030	25991454
F7	13	113760102	113774995
ARHGAP23	17	36575523	36668628
ZNF217	20	52183604	52226446
RP11-244E17.1	14	23568274	23574201
POTEM	14	19553365	19584942
CDK10	16	89747145	89762772
SLC9C1	3	111859734	112013105
SEMA6B	19	4542605	4559820
KIAA1024	15	79724858	79764632
SLC9A3R2	16	2075357	2089027
BRINP3	1	190066792	190447534
STK17A	7	43622357	43666385
GFRA1	10	117816436	118032979
GPANK1	6	31629006	31634060
MUT	6	49398073	49430904
TBC1D2	9	100961281	101018003
SERPINA3	14	95078714	95090392
TERT	5	1253262	1295184
TBC1D31	8	124054208	124164393
TMEM55B	14	20925878	20929771
F3	1	94994781	95007356
NFIX	19	13106422	13209610
BCAS1	20	52553316	52687133
TFB1M	6	155578643	155635627
HADHA	2	26413504	26467594
GABPB2	1	151043054	151098018
COPZ2	17	46103533	46115392
QARS	3	49133365	49142568
NPTX1	17	78440948	78451643
CRYL1	13	20977806	21099996
CD180	5	66475441	66492627
POMZP3	7	76239303	76256578
BZW2	7	16685756	16746148
MYO7B	2	128293378	128395304
ANXA2	15	60639333	60695082
RP11-80H18.3	3	58291989	58304301
RHBDL1	16	725666	728268
CD2AP	6	47445525	47594999
IL22RA1	1	24446261	24469611
QTRT1	19	10812106	10824113
GLRX5	14	95999840	96011061
PCDHGA4	5	140734592	140892546
MLXIP	12	122516628	122631894
TRIM39-RPP21	6	30296684	30314631
IRGC	19	44220162	44224173
ZSCAN25	7	99214569	99230030
IQCC	1	32671262	32674288
GCC2	2	109065017	109125871
KIAA1524	3	108268716	108308491
PTTG1IP	21	46269500	46293818
GS1-259H13.2	7	99195689	99208436
ABTB2	11	34172535	34379555
OR8S1	12	48901137	48923680
AQP9	15	58430368	58478110
MAPK7	17	19281034	19286857
RAP1GAP	1	21922708	21995856
MRPS22	3	138724648	139076065
TNFSF18	1	173009100	173020103
NBPF4	1	108765963	108786703
AP002956.1	11	119027590	119027930
SERPINB8	18	61637159	61687013
LOXL4	10	100007447	100028007
OR52N4	11	5775923	5776959
CYP2B6	19	41497204	41524303
MRI1	19	13875346	13885096
STAP1	4	68424446	68473055
CASP1	11	104896170	104905977
PURB	7	44915892	44924960
SP8	7	20821903	20826505
NANOS2	19	46416472	46418128
AGER	6	32148745	32152101
SERPINI2	3	167159577	167196792
S100P	4	6694796	6698897
RPL36	19	5674958	5691887
HELB	12	66696325	66741425
MBP	18	74690783	74845639
WIF1	12	65444406	65515346
TAOK3	12	118587606	118810750
ZW10	11	113603909	113644533
KIF25	6	168396921	168445769
LHX3	9	139088096	139096955
CLDN10	13	96085858	96232013
AC006372.1	7	157318477	157320019
CD3EAP	19	45909467	45914024
NEUROD6	7	31377075	31380508
ANKRD20A2	9	42368303	42411410
HIST2H4A	1	149804223	149811339
CHCHD3	7	132469629	132766848
TMEM183A	1	202976514	202993976
UBE2C	20	44441215	44445596
SPNS3	17	4336983	4391503
ITGAV	2	187454792	187545628
CLIP3	19	36505562	36524245
NDUFS7	19	1383526	1395588
SLC6A5	11	20620946	20680831
ADAM18	8	39442008	39587583
KISS1R	19	917287	921015
RPL27A	11	8703958	8736306
EDAR	2	109510927	109605828
TGM1	14	24718320	24733638
ZNF334	20	45128269	45142198
GUCY2C	12	14765566	14849519
BCL7B	7	72950686	72972332
GART	21	34876238	34915797
BCL2L11	2	111876955	111926024
PCDHGA10	5	140792554	140892546
DNTT	10	98064153	98098321
INHBB	2	121103719	121109384
SLC45A2	5	33944721	33984835
CDC42EP4	17	71279763	71308314
CNOT6	5	179921412	180005405
SLC6A11	3	10857885	10982419
SPARCL1	4	88394487	88452213
SCAF11	12	46312914	46385903
RALYL	8	85095022	85834079
TMEM179B	11	62554887	62557877
CRYGN	7	151125921	151137899
CD19	16	28943260	28950667
LRRC1	6	53659295	53788919
SLC8A2	19	47931274	47975425
OR8G5	11	124134723	124135763
DERL2	17	5374571	5390131
OSBP2	22	31089769	31303811
PTPN22	1	114356433	114414381
TMEM150B	19	55824169	55845416
AFDN	6	168227602	168372703
WHAMM	15	83478380	83504860
GSK3A	19	42734338	42746777
SERPINA5	14	95027779	95059457
M6PR	12	9092959	9102551
ACO2	22	41865129	41924993
DLX6	7	96634860	96640351
C8G	9	139839698	139841426
CTD-2659N19.11	19	12798812	12799236
DSG2	18	29078006	29128971
AQP3	9	33441152	33447609
ATP6V1E1	22	18074902	18111584
KIF12	9	116848406	116861571
PFDN2	1	161070346	161087901
TMEM129	4	1717679	1723085
AL596220.1	1	186364123	186365908
ISPD	7	16127152	16460947
TRIM72	16	31225342	31242858
TCAF2	7	143318043	143427502
DPY19L1	7	34968488	35077883
RUBCNL	13	46916135	47012325
FLAD1	1	154955814	154965587
CTD-2561J22.3	19	21587961	21674068
AC006435.1	17	2310279	2318731
CCT6B	17	33254878	33308097
ANXA8	10	48255204	48279200
MYL6B	12	56546040	56553431
SAR1B	5	133936834	133984961
ZNF142	2	219502639	219524378
BTLA	3	112182815	112218408
POU3F2	6	99282468	99287346
TOMM6	6	41755400	41757636
WRAP73	1	3547331	3569325
FAM213A	10	82167585	82196871
THAP8	19	36525887	36545664
CDH16	16	66942025	66952887
RP11-290H9.2	17	45331263	45421658
XXbac-BPG116M5.17	6	31895475	31919825
EPHX1	1	225997794	226033264
DOK5	20	53092136	53267710
CTRB1	16	75252898	75258822
LMNB2	19	2427636	2456994
RNF144B	6	18387581	18469105
TCEANC2	1	54519260	54578192
PRDM6	5	122424816	122529960
GALE	1	24122089	24127294
HCN3	1	155247374	155259639
OR6M1	11	123676043	123677095
NICN1	3	49460379	49466759
RP11-302B13.5	12	49297286	49351148
MAP3K8	10	30722866	30750762
PDLIM7	5	176910395	176924607
PARVA	11	12398732	12552348
LMTK3	19	48988528	49016446
GRM3	7	86273230	86494200
SERTAD1	19	40927499	40931932
ATP2B1	12	89981826	90103077
PRKCA	17	64298754	64806861
TYK2	19	10461205	10491352
FAM92A	8	94710789	94743755
ALG9	11	111652919	111742305
STARD4	5	110831731	110848288
MICA	6	31367561	31383092
VRK3	19	50479724	50529203
TMEM191B	22	20377669	20380440
RNF183	9	116059373	116065656
JSRP1	19	2252251	2269758
TPSD1	16	1306060	1308999
VSTM1	19	54544079	54567207
OR10W1	11	58034264	58035732
NIPAL1	4	47916159	48042190
GDNF	5	37812779	37839788
CPT1A	11	68522088	68611878
TMEM87A	15	42502650	42565861
OR2C1	16	3405889	3407294
ATF1	12	51157493	51214905
IPPK	9	95375466	95432547
RAB4B-EGLN2	19	41284147	41314103
XXbac-B562F10.12	22	20783528	20800907
MAVS	20	3827446	3856770
TCF23	2	27371872	27379842
CTC-260F20.3	19	19627036	19646885
FAM20C	7	192969	300711
RAP1GAP2	17	2658999	2941033
MYOZ1	10	75391412	75401515
ERVV-1	19	53517174	53519375
C12orf73	12	104343980	104359486
MAPK14	6	35995454	36079013
CNTN1	12	41086244	41466220
RP4-635E18.9	1	11072719	11090585
PATE2	11	125646008	125648714
B3GNT3	19	17905637	17923891
KLHDC9	1	161068151	161070136
SPEF1	20	3758151	3762095
CASP2	7	142985308	143004789
PLA2G4B	15	42129973	42140345
RBP1	3	139236276	139258671
ERG	21	39751949	40033704
MYL4	17	45277812	45301045
CTD-3138B18.4	19	58740280	58826549
CIART	1	150254953	150259505
LLPH	12	66510335	66524548
TBC1D23	3	99979844	100044095
RGL3	19	11495017	11530018
ZNF483	9	114287439	114340124
SLC2A1	1	43391046	43424844
LYZL1	10	29577990	29607257
BMP1	8	22022249	22069839
SCGB2B2	19	35084234	35166604
ACSL6	5	131285666	131347936
TSPAN12	7	120427374	120498456
C14orf178	14	78227173	78236085
CTSF	11	66330934	66336312
RNF133	7	122337766	122339210
C16orf71	16	4784273	4799397
NPIPB3	16	21413558	21459888
GNPNAT1	14	53241912	53258386
SLC11A1	2	219246752	219261617
PRSS50	3	46753605	46759397
GXYLT2	3	72937224	73047289
LTA	6	31539831	31542101
ADGRE1	19	6887577	6940470
FBXL4	6	99316414	99395882
ZNHIT2	11	64883875	64885180
PBOV1	6	138537123	138539628
P4HA3	11	73946846	74022702
OR4S2	11	55418380	55419315
HIST3H3	1	228612546	228613026
CDRT15	17	14138990	14140179
POT1	7	124462440	124570037
FNIP1	5	130977407	131132756
TACC2	10	123748689	124014060
FAM174B	15	93160673	93353114
OR51E2	11	4701401	4719084
C4orf17	4	100432161	100463460
ATP9B	18	76829285	77138283
CGB7	19	49557532	49562117
TEPP	16	58010339	58022020
FBXO32	8	124510129	124553446
PFDN5	12	53689075	53693234
CSF2RB	22	37309670	37336491
POLR3E	16	22308696	22346424
TRIM77	11	89443467	89451040
SEMA5A	5	9035138	9546187
GMNC	3	190570666	190610218
LPGAT1	1	211916799	212004114
ARMC4	10	28101093	28287977
RHBDD1	2	227700297	227863931
ABHD14B	3	52002526	52017425
PCDH10	4	134070470	134129761
ZNF629	16	30789770	30798523
AC008132.13	22	18834324	18848562
C2orf74	2	61372203	61391964
CYB5R2	11	7686331	7698453
TARS	5	33440802	33469644
EPB41L1	20	34679426	34820721
THOC1	18	214520	268050
FAM187B	19	35715703	35719632
IFITM1	11	313506	315272
AC109583.1	3	46927699	46930171
SKAP1	17	46210802	46507637
RPS28	19	8386042	8388224
CSF3	17	38171614	38174066
MYO10	5	16662023	16936385
METTL2A	17	60501228	60528183
KRTAP19-7	21	31933194	31933633
MED21	12	27175479	27219276
RP11-444E17.6	6	44240931	44346694
ADAM33	20	3648612	3662893
MAML1	5	179159851	179223512
PTPRB	12	70909646	71031220
MARCO	2	119699742	119752236
NOTCH4	6	32162620	32191844
GGN	19	38874905	38878722
GLS	2	191745553	191830278
LMO7DN	13	76445174	76457947
HEY2	6	126068810	126082415
MARCH5	10	94050920	94113721
IRX4	5	1877527	1887350
TREX1	3	48507210	48509044
ALG5	13	37523912	37574398
MTRNR2L13	4	117220032	117221476
CCL4L2	17	34639793	34641846
OR6B3	2	240984494	240985489
RASGEF1A	10	43689983	43762367
STARD9	15	42867857	43013179
FBXO4	5	41925356	41941845
TESK2	1	45809555	45956838
HSDL1	16	84155751	84178797
MC4R	18	58038343	58040008
CYGB	17	74523438	74547257
KCNK7	11	65360326	65363467
MAN1A2	1	117910071	118071494
CNGA3	2	98962618	99015064
SRC	20	35973088	36034453
SLC39A11	17	70642088	71088851
OR1C1	1	247920764	247921708
RPS26	12	56435637	56438459
CCDC28A	6	139094646	139114456
EAF2	3	121554030	121605373
TFCP2	12	51487446	51566917
ADGRG5	16	57576333	57625593
DGKZ	11	46354455	46402104
IQCA1	2	237232790	237416185
MILR1	17	62461569	62464760
SPRY2	13	80910111	80915086
B3GALT4	6	33244909	33252609
FCAR	19	55385704	55401838
NOTCH2NL	1	145209119	145291972
C15orf61	15	67813406	67822481
EDDM3B	14	21236586	21239107
HSPA12B	20	3713314	3733758
AL590452.1	1	144989309	144991365
SNX13	7	17830385	17980124
IFT27	22	37154246	37172300
VWA2	10	115999089	116051272
ZFP3	17	4981543	4999669
FLJ00388	1	48226979	48227290
DHODH	16	72042487	72061563
ZG16	16	29789561	29794294
P4HTM	3	49027319	49044587
EPS8L3	1	110292702	110306649
SPPL2B	19	2328614	2354804
RABEP2	16	28915742	28947847
MYL10	7	101256605	101272576
SEM1	7	96110938	96339203
MISP	19	751126	764318
CFDP1	16	75327596	75467383
DNAI2	17	72270386	72311023
ZFP91	11	58346584	58388515
CLLU1	12	92815307	92824778
SOD2	6	160090089	160183561
VAV3	1	108113782	108507766
C9orf43	9	116172334	116191964
PALMD	1	100111499	100160097
TOR4A	9	140172201	140177093
BTN3A1	6	26402465	26415444
OVGP1	1	111956936	111970399
FAM46A	6	82201156	82462491
RP11-321E2.5	5	17486340	17486938
SLPI	20	43880880	43883205
RYR1	19	38924339	39078204
CX3CR1	3	39304985	39323226
RALB	2	120997640	121052289
SLC31A1	9	115983842	116026772
LMX1B	9	129376722	129463311
TRABD2B	1	48226200	48462567
